* Measurement data measured by REW V5.20.4
* Source: Microphone (BGVP HiFi Audio-T01s), MICROPHONE (Master Volume), R, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: 30 May, 2023 12:25:09 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: HA-FDX1 White L
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 0.366 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
173.225967 86.285 176.1141
174.481232 86.267 176.1934
175.745605 86.249 176.2851
177.019119 86.234 176.3781
178.301880 86.226 176.4442
179.593933 86.204 176.5239
180.895340 86.194 176.6907
182.206177 86.181 176.8123
183.526520 86.162 176.9571
184.856430 86.153 177.1456
186.195984 86.144 177.1100
187.545227 86.110 177.2614
188.904266 86.120 177.3195
190.273132 86.094 177.3562
191.651932 86.095 177.5090
193.040726 86.089 177.6060
194.439575 86.082 177.6811
195.848572 86.073 177.8422
197.267761 86.072 177.9136
198.697250 86.066 177.9782
200.137085 86.057 178.0602
201.587372 86.053 178.1501
203.048157 86.046 178.2275
204.519531 86.037 178.3470
206.001556 86.035 178.4198
207.494324 86.028 178.4879
208.997925 86.017 178.5102
210.512405 86.010 178.6267
212.037857 86.004 178.6838
213.574371 85.998 178.7536
215.122025 85.987 178.8475
216.680893 85.979 178.8981
218.251053 85.971 178.9583
219.832581 85.966 179.0078
221.425583 85.959 179.0592
223.030121 85.944 179.1981
224.646286 85.933 179.2084
226.274170 85.926 179.3381
227.913849 85.880 179.4886
229.565399 85.914 179.4734
231.228928 85.904 179.5190
232.904510 85.889 179.6298
234.592224 85.890 179.6635
236.292191 85.885 179.7583
238.004456 85.867 179.8144
239.729126 85.852 179.9212
241.466309 85.854 -179.9987
243.216080 85.839 -179.9598
244.978516 85.832 -179.8755
246.753738 85.820 -179.8032
248.541809 85.806 -179.7447
250.342850 85.801 -179.6548
252.156937 85.782 -179.5771
253.984161 85.777 -179.4729
255.824646 85.768 -179.4004
257.678467 85.756 -179.3108
259.545685 85.745 -179.2095
261.426483 85.743 -179.0677
263.320862 85.720 -179.0145
265.229004 85.718 -178.8497
267.150970 85.699 -178.8694
269.086853 85.689 -178.7875
271.036774 85.686 -178.5518
273.000824 85.666 -178.5115
274.979095 85.666 -178.4626
276.971710 85.650 -178.2730
278.978760 85.636 -178.1627
281.000336 85.634 -178.0573
283.036591 85.622 -177.9563
285.087585 85.611 -177.8484
287.153442 85.603 -177.7116
289.234283 85.594 -177.5830
291.330200 85.585 -177.4854
293.441284 85.576 -177.3578
295.567688 85.565 -177.2208
297.709503 85.559 -177.1337
299.866821 85.548 -176.9689
302.039795 85.541 -176.8603
304.228485 85.529 -176.7402
306.433044 85.524 -176.5795
308.653595 85.515 -176.4773
310.890228 85.512 -176.3492
313.143066 85.506 -176.2466
315.412231 85.495 -176.0397
317.697845 85.490 -175.9630
320.000000 85.481 -175.8296
322.318848 85.475 -175.7273
324.654510 85.472 -175.5613
327.007080 85.463 -175.4047
329.376709 85.454 -175.2711
331.763519 85.447 -175.1590
334.167603 85.445 -175.0249
336.589142 85.438 -174.8316
339.028198 85.433 -174.6875
341.484924 85.428 -174.5461
343.959473 85.417 -174.4277
346.451935 85.413 -174.2544
348.962463 85.409 -174.1287
351.491211 85.403 -173.9820
354.038239 85.398 -173.8172
356.603760 85.394 -173.6729
359.187866 85.389 -173.5199
361.790680 85.386 -173.3634
364.412354 85.381 -173.2068
367.053040 85.376 -173.0386
369.712860 85.374 -172.9056
372.391968 85.370 -172.7350
375.090454 85.364 -172.5939
377.808533 85.360 -172.4202
380.546265 85.353 -172.2365
383.303864 85.353 -172.1163
386.081451 85.346 -171.9306
388.879150 85.347 -171.7895
391.697144 85.349 -171.6239
394.535522 85.345 -171.4471
397.394501 85.340 -171.2755
400.274170 85.339 -171.0955
403.174744 85.336 -170.9324
406.096313 85.335 -170.7743
409.039062 85.337 -170.6044
412.003113 85.332 -170.4318
414.988647 85.332 -170.2429
417.995850 85.330 -170.0699
421.024811 85.328 -169.8929
424.075714 85.331 -169.7089
427.148743 85.329 -169.5325
430.244049 85.329 -169.3472
433.361786 85.324 -169.1397
436.502106 85.331 -168.9865
439.665161 85.333 -168.8076
442.851166 85.332 -168.5945
446.060242 85.333 -168.4169
449.292572 85.336 -168.2475
452.548340 85.339 -168.0403
455.827698 85.340 -167.8642
459.130798 85.340 -167.6764
462.457855 85.345 -167.4859
465.809021 85.345 -167.3092
469.184448 85.350 -167.1308
472.584381 85.351 -166.9297
476.008911 85.355 -166.7661
479.458252 85.359 -166.5516
482.932617 85.364 -166.3708
486.432159 85.368 -166.1804
489.957031 85.373 -165.9833
493.507477 85.374 -165.8041
497.083618 85.381 -165.6141
500.685699 85.384 -165.4142
504.313873 85.389 -165.2368
507.968323 85.393 -165.0282
511.649292 85.397 -164.8396
515.356934 85.402 -164.6394
519.091370 85.410 -164.4744
522.852966 85.413 -164.2562
526.641724 85.418 -164.0652
530.458008 85.423 -163.8651
534.301941 85.428 -163.6667
538.173706 85.433 -163.4650
542.073547 85.440 -163.2782
546.001648 85.445 -163.0664
549.958191 85.449 -162.8738
553.943420 85.456 -162.6650
557.957520 85.459 -162.4654
562.000671 85.465 -162.2634
566.073181 85.471 -162.0507
570.175171 85.472 -161.8666
574.306885 85.474 -161.6509
578.468567 85.477 -161.4460
582.660400 85.474 -161.2298
586.882568 85.474 -160.9961
591.135376 85.467 -160.7403
595.419006 85.459 -160.4313
599.733643 85.451 -160.0738
604.079590 85.451 -159.6187
608.456970 85.465 -159.0914
612.866089 85.503 -158.5819
617.307190 85.565 -158.1858
621.780457 85.629 -157.9500
626.286133 85.684 -157.8355
630.824463 85.728 -157.7899
635.395691 85.759 -157.7339
640.000000 85.787 -157.6999
644.637695 85.809 -157.6618
649.309021 85.826 -157.6463
654.014160 85.840 -157.6478
658.753418 85.845 -157.6919
663.527039 85.840 -157.7574
668.335205 85.816 -157.8363
673.178284 85.765 -157.8587
678.056396 85.690 -157.6689
682.969849 85.609 -157.1688
687.918945 85.563 -156.4172
692.903870 85.560 -155.5885
697.924927 85.592 -154.8564
702.982422 85.637 -154.2645
708.076477 85.687 -153.7819
713.207520 85.738 -153.3774
718.375732 85.783 -153.0325
723.581360 85.825 -152.7041
728.824707 85.867 -152.4293
734.106079 85.905 -152.1563
739.425720 85.942 -151.8755
744.783936 85.979 -151.6192
750.180908 86.014 -151.3667
755.617065 86.050 -151.1060
761.092529 86.086 -150.8480
766.607727 86.120 -150.5874
772.162903 86.156 -150.3176
777.758301 86.191 -150.0495
783.394287 86.227 -149.7970
789.071045 86.261 -149.5383
794.789001 86.297 -149.2866
800.548340 86.334 -149.0250
806.349487 86.372 -148.7605
812.192627 86.407 -148.5036
818.078125 86.447 -148.2566
824.006226 86.483 -147.9882
829.977295 86.523 -147.7366
835.991699 86.564 -147.4762
842.049622 86.603 -147.2355
848.151428 86.643 -146.9607
854.297485 86.688 -146.7238
860.488098 86.729 -146.4764
866.723572 86.773 -146.2265
873.004211 86.815 -145.9749
879.330322 86.860 -145.7271
885.702332 86.908 -145.4983
892.120483 86.953 -145.2816
898.585144 87.001 -145.0284
905.096680 87.049 -144.8072
911.655396 87.098 -144.5583
918.261597 87.146 -144.3622
924.915710 87.194 -144.1346
931.618042 87.246 -143.9235
938.368896 87.296 -143.7352
945.168762 87.349 -143.5073
952.017822 87.400 -143.3100
958.916504 87.453 -143.1122
965.865234 87.509 -142.9332
972.864319 87.561 -142.7471
979.914062 87.619 -142.5538
987.014954 87.671 -142.3753
994.167236 87.727 -142.2153
1001.371399 87.783 -142.0551
1008.627747 87.841 -141.8951
1015.936646 87.895 -141.7397
1023.298584 87.952 -141.5941
1030.713867 88.009 -141.4533
1038.182739 88.065 -141.3267
1045.705933 88.123 -141.1861
1053.283447 88.181 -141.0621
1060.916016 88.239 -140.9585
1068.603882 88.298 -140.8305
1076.347412 88.355 -140.7146
1084.147095 88.414 -140.6247
1092.003296 88.472 -140.5297
1099.916382 88.530 -140.4500
1107.886841 88.589 -140.3461
1115.915039 88.647 -140.2661
1124.001343 88.703 -140.2049
1132.146362 88.763 -140.1267
1140.350342 88.820 -140.0514
1148.613770 88.879 -140.0104
1156.937134 88.936 -139.9539
1165.320801 88.992 -139.9010
1173.765137 89.052 -139.8408
1182.270752 89.108 -139.8006
1190.838013 89.165 -139.7644
1199.467285 89.220 -139.7303
1208.159180 89.279 -139.6982
1216.913940 89.334 -139.6756
1225.732178 89.390 -139.6387
1234.614380 89.447 -139.6163
1243.560913 89.503 -139.5999
1252.572266 89.558 -139.5739
1261.648926 89.614 -139.5683
1270.791382 89.668 -139.5480
1280.000000 89.725 -139.5434
1289.275391 89.779 -139.5514
1298.618042 89.834 -139.5474
1308.028320 89.889 -139.5476
1317.506836 89.944 -139.5397
1327.054077 89.997 -139.5570
1336.670410 90.053 -139.5681
1346.356567 90.105 -139.5784
1356.112793 90.160 -139.5890
1365.939697 90.213 -139.6030
1375.837891 90.267 -139.6257
1385.807739 90.321 -139.6276
1395.849854 90.373 -139.6652
1405.964844 90.429 -139.6916
1416.152954 90.481 -139.7125
1426.415039 90.534 -139.7402
1436.751465 90.586 -139.7702
1447.162720 90.640 -139.8094
1457.649414 90.693 -139.8523
1468.212158 90.747 -139.8768
1478.851440 90.798 -139.9328
1489.567871 90.852 -139.9767
1500.361816 90.902 -140.0118
1511.234131 90.955 -140.0515
1522.185059 91.006 -140.1044
1533.215454 91.059 -140.1506
1544.325806 91.113 -140.2197
1555.516602 91.166 -140.2570
1566.788574 91.216 -140.3009
1578.142090 91.266 -140.3729
1589.578003 91.321 -140.4464
1601.096680 91.371 -140.4729
1612.698975 91.421 -140.5491
1624.385254 91.473 -140.6299
1636.156250 91.525 -140.6871
1648.012451 91.576 -140.7478
1659.954590 91.628 -140.8576
1671.983398 91.679 -140.8908
1684.099243 91.731 -140.9865
1696.302856 91.780 -141.0608
1708.594971 91.836 -141.1562
1720.976196 91.884 -141.2045
1733.447144 91.937 -141.3236
1746.008423 91.988 -141.3683
1758.660645 92.037 -141.4781
1771.404663 92.094 -141.5504
1784.240967 92.136 -141.6543
1797.170288 92.190 -141.7286
1810.193359 92.238 -141.8101
1823.310791 92.289 -141.9016
1836.523193 92.337 -142.0245
1849.831421 92.389 -142.0811
1863.236084 92.439 -142.2249
1876.737793 92.489 -142.3102
1890.337524 92.540 -142.4419
1904.035645 92.596 -142.5131
1917.833008 92.642 -142.6028
1931.730469 92.695 -142.6982
1945.728638 92.746 -142.8032
1959.828125 92.795 -142.9269
1974.029907 92.850 -143.0316
1988.334473 92.898 -143.1308
2002.742798 92.943 -143.2885
2017.255493 92.997 -143.3826
2031.873291 93.051 -143.4805
2046.597168 93.106 -143.5398
2061.427734 93.153 -143.7028
2076.365479 93.205 -143.8057
2091.411865 93.251 -143.9083
2106.566895 93.305 -144.0572
2121.832031 93.365 -144.1333
2137.207764 93.417 -144.2255
2152.694824 93.470 -144.3723
2168.294189 93.522 -144.4880
2184.006592 93.573 -144.6106
2199.832764 93.631 -144.7545
2215.773682 93.699 -144.8257
2231.830078 93.745 -144.9631
2248.002686 93.801 -145.0759
2264.292725 93.857 -145.2565
2280.700684 93.913 -145.4031
2297.227539 93.975 -145.4661
2313.874268 94.029 -145.6193
2330.641602 94.085 -145.8120
2347.530273 94.141 -145.9377
2364.541504 94.211 -146.0699
2381.676025 94.274 -146.2250
2398.934570 94.339 -146.4489
2416.318359 94.395 -146.6265
2433.827881 94.453 -146.7706
2451.464355 94.518 -146.9823
2469.228760 94.584 -147.1508
2487.121826 94.651 -147.3025
2505.144531 94.714 -147.5088
2523.297852 94.782 -147.7162
2541.582764 94.849 -147.8985
2560.000000 94.918 -148.1237
2578.550781 94.977 -148.4264
2597.236084 95.047 -148.6304
2616.056641 95.124 -148.9052
2635.013672 95.201 -149.0895
2654.108154 95.261 -149.3454
2673.340820 95.335 -149.5798
2692.713135 95.403 -149.9485
2712.225586 95.471 -150.1938
2731.879395 95.547 -150.5336
2751.675781 95.626 -150.8697
2771.615479 95.697 -151.2360
2791.699707 95.764 -151.5842
2811.929688 95.840 -151.9345
2832.305908 95.921 -152.2823
2852.830078 95.989 -152.7068
2873.502930 96.062 -153.1875
2894.325439 96.135 -153.5832
2915.298828 96.198 -153.9815
2936.424316 96.269 -154.4701
2957.702881 96.342 -154.9651
2979.135742 96.410 -155.4098
3000.723633 96.478 -155.9844
3022.468262 96.533 -156.4393
3044.370117 96.609 -156.9690
3066.430908 96.678 -157.5593
3088.651611 96.738 -158.1572
3111.033203 96.791 -158.7106
3133.577148 96.851 -159.3259
3156.284180 96.900 -159.8344
3179.156006 96.942 -160.5481
3202.193359 96.989 -161.1533
3225.397949 97.043 -161.7598
3248.770508 97.084 -162.4001
3272.312500 97.118 -163.1485
3296.024902 97.174 -163.7695
3319.909180 97.189 -164.5485
3343.966797 97.230 -165.0191
3368.198486 97.277 -165.9305
3392.605713 97.302 -166.7853
3417.189941 97.294 -167.5805
3441.952393 97.256 -168.2747
3466.894287 97.186 -168.8583
3492.016846 97.098 -169.4188
3517.321289 97.006 -170.0816
3542.809326 96.972 -170.9580
3568.481934 96.928 -171.7307
3594.340576 96.925 -172.7030
3620.386719 96.889 -173.4063
3646.621582 96.898 -174.2296
3673.046387 96.882 -175.0142
3699.662842 96.881 -175.9019
3726.472168 96.861 -176.7561
3753.475586 96.845 -177.6318
3780.675049 96.845 -178.5256
3808.071289 96.847 -179.4703
3835.666016 96.828 179.6948
3863.460938 96.823 178.8313
3891.457275 96.831 177.7912
3919.656250 96.819 176.7751
3948.059814 96.822 175.8391
3976.668945 96.814 174.9256
4005.485596 96.819 173.9561
4034.510986 96.815 172.8221
4063.746582 96.813 171.7590
4093.194336 96.810 170.6581
4122.855469 96.798 169.5404
4152.730957 96.792 168.5021
4182.823730 96.800 167.2975
4213.133789 96.788 166.1736
4243.664062 96.794 164.9275
4274.415527 96.788 163.6986
4305.389648 96.767 162.5902
4336.588379 96.747 161.3575
4368.013184 96.724 160.1651
4399.665527 96.688 158.9334
4431.547363 96.658 157.7113
4463.660156 96.611 156.4393
4496.005371 96.566 155.1571
4528.585449 96.502 153.9676
4561.401367 96.442 152.7413
4594.455078 96.368 151.6155
4627.748535 96.304 150.4005
4661.283203 96.217 149.3087
4695.060547 96.124 148.1696
4729.083008 96.012 147.1719
4763.352051 95.899 146.0955
4797.869141 95.758 145.0505
4832.636719 95.606 144.1742
4867.655762 95.414 143.3534
4902.928711 95.196 142.6489
4938.457520 94.971 141.8777
4974.243652 94.748 141.2033
5010.289062 94.519 140.6021
5046.595703 94.289 139.9651
5083.165527 94.055 139.5324
5120.000000 93.821 139.1176
5157.101562 93.580 138.7726
5194.472168 93.336 138.5035
5232.113281 93.090 138.1807
5270.027344 92.852 138.1259
5308.216309 92.610 138.0588
5346.681641 92.374 138.0383
5385.426270 92.130 138.0206
5424.451172 91.884 138.1224
5463.758789 91.652 138.2720
5503.351562 91.416 138.5674
5543.230957 91.206 138.8785
5583.399414 90.956 139.1382
5623.859375 90.739 139.6343
5664.611816 90.520 140.0506
5705.660156 90.296 140.5090
5747.005859 90.087 141.0946
5788.650879 89.873 141.7191
5830.597656 89.662 142.3469
5872.848633 89.460 142.9800
5915.405762 89.250 143.7258
5958.271484 89.039 144.5448
6001.447266 88.815 145.4011
6044.936523 88.581 146.4310
6088.740234 88.309 147.7357
6132.861816 88.067 149.9315
6177.303223 88.054 152.9131
6222.066406 88.217 153.9939
6267.154297 88.213 154.0931
6312.568359 88.103 154.6603
6358.312012 87.982 155.4153
6404.386719 87.855 156.4250
6450.795898 87.730 157.5065
6497.541016 87.620 158.7906
6544.625000 87.529 160.1284
6592.049805 87.469 161.5500
6639.818359 87.409 163.1516
6687.933594 87.394 164.6904
6736.396973 87.375 166.3147
6785.211426 87.370 168.0701
6834.379883 87.420 170.1396
6883.904785 87.557 172.1495
6933.788574 87.774 173.8864
6984.033691 88.046 175.0088
7034.642578 88.291 175.5384
7085.618652 88.498 175.7288
7136.963867 88.652 175.9862
7188.681152 88.800 176.2793
7240.773438 88.955 176.6455
7293.243164 89.127 177.0441
7346.092773 89.314 177.4369
7399.325684 89.523 177.7578
7452.944336 89.766 177.9551
7506.951172 90.036 178.0373
7561.350098 90.332 177.8898
7616.142578 90.665 177.4916
7671.332031 91.018 176.7426
7726.921875 91.401 175.6294
7782.914551 91.801 173.9804
7839.312500 92.205 171.8392
7896.119629 92.610 169.0023
7953.337891 92.986 165.3242
8010.971191 93.299 160.8028
8069.021973 93.497 155.5203
8127.493164 93.539 149.5582
8186.388672 93.396 143.2875
8245.710938 93.051 137.1030
8305.461914 92.517 131.3913
8365.647461 91.846 126.4316
8426.267578 91.071 122.3362
8487.328125 90.236 119.1938
8548.831055 89.372 116.9155
8610.779297 88.504 115.3247
8673.176758 87.647 114.5144
8736.026367 86.813 114.2458
8799.331055 86.009 114.4311
8863.094727 85.234 115.0503
8927.320312 84.490 116.0685
8992.010742 83.771 117.3597
9057.170898 83.096 118.8947
9122.802734 82.438 120.7466
9188.910156 81.803 122.8290
9255.497070 81.190 125.0101
9322.566406 80.609 127.4718
9390.121094 80.051 130.2145
9458.166016 79.507 133.0301
9526.704102 79.000 136.0211
9595.738281 78.499 139.1707
9665.273438 78.021 142.7628
9735.311523 77.597 146.5685
9805.857422 77.177 150.6548
9876.915039 76.752 154.7768
9948.487305 76.428 159.3912
10020.578125 76.122 164.3061
10093.191406 75.880 169.7465
10166.331055 75.721 175.3552
10240.000000 75.685 -178.7607
10314.203125 75.771 -172.6930
10388.944336 75.980 -166.6102
10464.226562 76.341 -161.0594
10540.054688 76.910 -155.9766
10616.432617 77.569 -151.9569
10693.363281 78.284 -149.2491
10770.852539 78.990 -147.3694
10848.902344 79.647 -146.7793
10927.517578 80.207 -146.9563
11006.703125 80.672 -147.5829
11086.461914 81.009 -148.5436
11166.798828 81.260 -149.4323
11247.718750 81.449 -150.3533
11329.223633 81.583 -150.9966
11411.320312 81.693 -151.3460
11494.011719 81.788 -151.6258
11577.301758 81.871 -151.8371
11661.195312 81.955 -152.0100
11745.697266 82.058 -152.1562
11830.811523 82.162 -152.3230
11916.542969 82.256 -152.6204
12002.894531 82.360 -153.1046
12089.873047 82.458 -153.5593
12177.480469 82.545 -154.2956
12265.723633 82.599 -155.2258
12354.606445 82.637 -156.1974
12444.132812 82.628 -157.3753
12534.308594 82.571 -158.4908
12625.136719 82.487 -159.4952
12716.624023 82.347 -160.4359
12808.773438 82.233 -161.1608
12901.591797 82.111 -161.8438
12995.082031 81.960 -162.4019
13089.250000 81.780 -163.2001
13184.099609 81.599 -163.7753
13279.636719 81.379 -164.5004
13375.867188 81.124 -164.7486
13472.793945 80.867 -165.0155
13570.422852 80.586 -165.0157
13668.759766 80.309 -164.8865
13767.809570 80.048 -164.6371
13867.577148 79.776 -163.9708
13968.067383 79.538 -163.3758
14069.285156 79.295 -162.6695
14171.237305 79.074 -162.0855
14273.927734 78.850 -161.0885
14377.362305 78.651 -160.1483
14481.546875 78.445 -159.3716
14586.486328 78.259 -158.5044
14692.185547 78.046 -157.7063
14798.651367 77.835 -156.7904
14905.888672 77.636 -155.8247
15013.902344 77.405 -154.3937
15122.700195 77.200 -153.2258
15232.285156 76.996 -151.6860
15342.664062 76.828 -149.6996
15453.843750 76.688 -147.7254
15565.829102 76.629 -145.4945
15678.625000 76.657 -143.2930
15792.239258 76.769 -141.4049
15906.675781 76.890 -140.2332
16021.942383 77.005 -139.1875
16138.043945 77.149 -138.4016
16254.986328 77.252 -137.6105
16372.777344 77.404 -136.8050
16491.421875 77.529 -135.9513
16610.923828 77.775 -134.9225
16731.294922 78.127 -134.4287
16852.535156 78.624 -134.7256
16974.656250 79.214 -135.9711
17097.662109 79.879 -139.6345
17221.558594 80.329 -146.0847
17346.353516 80.358 -153.3649
17472.052734 80.086 -160.5290
17598.662109 79.623 -166.5651
17726.189453 79.145 -173.6137
17854.640625 78.212 178.4448
17984.021484 76.799 172.6814
18114.341797 75.194 169.5875
18245.605469 73.645 168.7515
18377.820312 72.058 169.8983
18510.994141 70.584 172.4515
18645.132812 69.388 175.9178
18780.242188 68.238 -179.7643
18916.332031 67.268 -174.7065
19053.408203 66.275 -170.1090
19191.476562 65.541 -164.4431
19330.546875 64.636 -160.3233
19470.623047 63.995 -155.8484
19611.714844 63.250 -151.1736
19753.830078 62.349 -146.7420
19896.974609 61.192 -142.7711
